demand disruptions,RP_TPP,RT_TPP,AP_TPP,AT_TPP
-98.52,37.85633333,6.720059172,37.85633333,1.560073644
-98.51,37.91252083,6.730033284,37.91252083,1.56705013
-98.5,37.96875,6.740014793,37.96875,1.574034608
-98.49,38.02502083,6.750003698,38.02502083,1.581027078
-98.48,38.08133333,6.76,38.08133333,1.58802754
-98.47,38.1376875,6.770003698,38.1376875,1.595035993
-98.46,38.19408333,6.780014793,38.19408333,1.602052439
-98.45,38.25052083,6.790033284,38.25052083,1.609076876
-98.44,38.307,6.800059172,38.307,1.616109306
-98.43,38.36352083,6.810092456,38.36352083,1.623149727
-98.42,38.42008333,6.820133136,38.42008333,1.63019814
-98.41,38.4766875,6.830181213,38.4766875,1.637254545
-98.4,38.53333333,6.840236686,38.53333333,1.644318942
-98.39,38.59002083,6.850299556,38.59002083,1.651391331
-98.38,38.64675,6.860369822,38.64675,1.658471712
-98.37,38.70352083,6.870447485,38.70352083,1.665560084
-98.36,38.76033333,6.880532544,38.76033333,1.672656449
-98.35,38.8171875,6.890625,38.8171875,1.679760805
-98.34,38.87408333,6.900724852,38.87408333,1.686873154
-98.33,38.93102083,6.910832101,38.93102083,1.693993494
-98.32,38.988,6.920946746,38.988,1.701121826
-98.31,39.04502083,6.931068787,39.04502083,1.70825815
-98.3,39.10208333,6.941198225,39.10208333,1.715402466
-98.29,39.1591875,6.951335059,39.1591875,1.722554774
-98.28,39.21633333,6.96147929,39.21633333,1.729715074
-98.27,39.27352083,6.971630917,39.27352083,1.736883366
-98.26,39.33075,6.981789941,39.33075,1.744059649
-98.25,39.38802083,6.991956361,39.38802083,1.751243925
-98.24,39.44533333,7.002130178,39.44533333,1.758436192
-98.23,39.5026875,7.012311391,39.5026875,1.765636451
-98.22,39.56008333,7.0225,39.56008333,1.772844703
-98.21,39.61752083,7.032696006,39.61752083,1.780060946
-98.2,39.675,7.042899408,39.675,1.787285181
-98.19,39.73252083,7.053110207,39.73252083,1.794517408
-98.18,39.79008333,7.063328402,39.79008333,1.801757626
-98.17,39.8476875,7.073553994,39.8476875,1.809005837
-98.16,39.90533333,7.083786982,39.90533333,1.81626204
-98.15,39.96302083,7.094027367,39.96302083,1.823526234
-98.14,40.02075,7.104275148,40.02075,1.830798421
-98.13,40.07852083,7.114530325,40.07852083,1.838078599
-98.12,40.13633333,7.124792899,40.13633333,1.845366769
-98.11,40.1941875,7.13506287,40.1941875,1.852662931
-98.1,40.25208333,7.145340237,40.25208333,1.859967085
-98.09,40.31002083,7.155625,40.31002083,1.867279231
-98.08,40.368,7.16591716,40.368,1.874599369
-98.07,40.42602083,7.176216716,40.42602083,1.881927499
-98.06,40.48408333,7.186523669,40.48408333,1.88926362
-98.05,40.5421875,7.196838018,40.5421875,1.896607734
-98.04,40.60033333,7.207159763,40.60033333,1.903959839
-98.03,40.65852083,7.217488905,40.65852083,1.911319937
-98.02,40.71675,7.227825444,40.71675,1.918688026
-98.01,40.77502083,7.238169379,40.77502083,1.926064107
-98,40.83333333,7.24852071,40.83333333,1.93344818
-97.99,40.8916875,7.258879438,40.8916875,1.940840245
-97.98,40.95008333,7.269245562,40.95008333,1.948240302
-97.97,41.00852083,7.279619083,41.00852083,1.95564835
-97.96,41.067,7.29,41.067,1.963064391
-97.95,41.12552083,7.300388314,41.12552083,1.970488424
-97.94,41.18408333,7.310784024,41.18408333,1.977920448
-97.93,41.2426875,7.32118713,41.2426875,1.985360464
-97.92,41.30133333,7.331597633,41.30133333,1.992808473
-97.91,41.36002083,7.342015533,41.36002083,2.000264473
-97.9,41.41875,7.352440828,41.41875,2.007728465
-97.89,41.47752083,7.362873521,41.47752083,2.015200449
-97.88,41.53633333,7.373313609,41.53633333,2.022680425
-97.87,41.5951875,7.383761095,41.5951875,2.030168392
-97.86,41.65408333,7.394215976,41.65408333,2.037664352
-97.85,41.71302083,7.404678254,41.71302083,2.045168304
-97.84,41.772,7.415147929,41.772,2.052680247
-97.83,41.83102083,7.425625,41.83102083,2.060200182
-97.82,41.89008333,7.436109467,41.89008333,2.06772811
-97.81,41.9491875,7.446601331,41.9491875,2.075264029
-97.8,42.00833333,7.457100592,42.00833333,2.08280794
-97.79,42.06752083,7.467607249,42.06752083,2.090359843
-97.78,42.12675,7.478121302,42.12675,2.097919738
-97.77,42.18602083,7.488642751,42.18602083,2.105487624
-97.76,42.24533333,7.499171598,42.24533333,2.113063503
-97.75,42.3046875,7.50970784,42.3046875,2.120647374
-97.74,42.36408333,7.520251479,42.36408333,2.128239236
-97.73,42.42352083,7.530802515,42.42352083,2.13583909
-97.72,42.483,7.541360947,42.483,2.143446937
-97.71,42.54252083,7.551926775,42.54252083,2.151062775
-97.7,42.60208333,7.5625,42.60208333,2.158686605
-97.69,42.6616875,7.573080621,42.6616875,2.166318427
-97.68,42.72133333,7.583668639,42.72133333,2.173958241
-97.67,42.78102083,7.594264053,42.78102083,2.181606047
-97.66,42.84075,7.604866864,42.84075,2.189261844
-97.65,42.90052083,7.615477071,42.90052083,2.196925634
-97.64,42.96033333,7.626094675,42.96033333,2.204597415
-97.63,43.0201875,7.636719675,43.0201875,2.212277189
-97.62,43.08008333,7.647352071,43.08008333,2.219964954
-97.61,43.14002083,7.657991864,43.14002083,2.227660711
-97.6,43.2,7.668639053,43.2,2.23536446
-97.59,43.26002083,7.679293639,43.26002083,2.243076201
-97.58,43.32008333,7.689955621,43.32008333,2.250795934
-97.57,43.3801875,7.700625,43.3801875,2.258523659
-97.56,43.44033333,7.711301775,43.44033333,2.266259376
-97.55,43.50052083,7.721985947,43.50052083,2.274003084
-97.54,43.56075,7.732677515,43.56075,2.281754785
-97.53,43.62102083,7.743376479,43.62102083,2.289514477
-97.52,43.68133333,7.75408284,43.68133333,2.297282161
-97.51,43.7416875,7.764796598,43.7416875,2.305057838
-97.5,43.80208333,7.775517751,43.80208333,2.312841506
-97.49,43.86252083,7.786246302,43.86252083,2.320633166
-97.48,43.923,7.796982249,43.923,2.328432818
-97.47,43.98352083,7.807725592,43.98352083,2.336240462
-97.46,44.04408333,7.818476331,44.04408333,2.344056097
-97.45,44.1046875,7.829234467,44.1046875,2.351879725
-97.44,44.16533333,7.84,44.16533333,2.359711344
-97.43,44.22602083,7.850772929,44.22602083,2.367550956
-97.42,44.28675,7.861553254,44.28675,2.375398559
-97.41,44.34752083,7.872340976,44.34752083,2.383254154
-97.4,44.40833333,7.883136095,44.40833333,2.391117741
-97.39,44.4691875,7.893938609,44.4691875,2.39898932
-97.38,44.53008333,7.904748521,44.53008333,2.406868891
-97.37,44.59102083,7.915565828,44.59102083,2.414756454
-97.36,44.652,7.926390533,44.652,2.422652009
-97.35,44.71302083,7.937222633,44.71302083,2.430555556
-97.34,44.77408333,7.94806213,44.77408333,2.438467094
-97.33,44.8351875,7.958909024,44.8351875,2.446386625
-97.32,44.89633333,7.969763314,44.89633333,2.454314147
-97.31,44.95752083,7.980625,44.95752083,2.462249661
-97.3,45.01875,7.991494083,45.01875,2.470193167
-97.29,45.08002083,8.002370562,45.08002083,2.478144665
-97.28,45.14133333,8.013254438,45.14133333,2.486104155
-97.27,45.2026875,8.02414571,45.2026875,2.494071637
-97.26,45.26408333,8.035044379,45.26408333,2.502047111
-97.25,45.32552083,8.045950444,45.32552083,2.510030576
-97.24,45.387,8.056863905,45.387,2.518022034
-97.23,45.44852083,8.067784763,45.44852083,2.526021483
-97.22,45.51008333,8.078713018,45.51008333,2.534028925
-97.21,45.5716875,8.089648669,45.5716875,2.542044358
-97.2,45.63333333,8.100591716,45.63333333,2.550067783
-97.19,45.69502083,8.11154216,45.69502083,2.5580992
-97.18,45.75675,8.1225,45.75675,2.566138609
-97.17,45.81852083,8.133465237,45.81852083,2.57418601
-97.16,45.88033333,8.14443787,45.88033333,2.582241403
-97.15,45.9421875,8.155417899,45.9421875,2.590304787
-97.14,46.00408333,8.166405325,46.00408333,2.598376164
-97.13,46.06602083,8.177400148,46.06602083,2.606455532
-97.12,46.128,8.188402367,46.128,2.614542893
-97.11,46.19002083,8.199411982,46.19002083,2.622638245
-97.1,46.25208333,8.210428994,46.25208333,2.630741589
-97.09,46.3141875,8.221453402,46.3141875,2.638852925
-97.08,46.37633333,8.232485207,46.37633333,2.646972253
-97.07,46.43852083,8.243524408,46.43852083,2.655099573
-97.06,46.50075,8.254571006,46.50075,2.663234885
-97.05,46.56302083,8.265625,46.56302083,2.671378189
-97.04,46.62533333,8.276686391,46.62533333,2.679529484
-97.03,46.6876875,8.287755178,46.6876875,2.687688772
-97.02,46.75008333,8.298831361,46.75008333,2.695856051
-97.01,46.81252083,8.309914941,46.81252083,2.704031322
-97,46.875,8.321005917,46.875,2.712214586
-96.99,46.93752083,8.33210429,46.93752083,2.720405841
-96.98,47.00008333,8.343210059,47.00008333,2.728605088
-96.97,47.0626875,8.354323225,47.0626875,2.736812326
-96.96,47.12533333,8.365443787,47.12533333,2.745027557
-96.95,47.18802083,8.376571746,47.18802083,2.75325078
-96.94,47.25075,8.387707101,47.25075,2.761481995
-96.93,47.31352083,8.398849852,47.31352083,2.769721201
-96.92,47.37633333,8.41,47.37633333,2.777968399
-96.91,47.4391875,8.421157544,47.4391875,2.78622359
-96.9,47.50208333,8.432322485,47.50208333,2.794486772
-96.89,47.56502083,8.443494822,47.56502083,2.802757946
-96.88,47.628,8.454674556,47.628,2.811037112
-96.87,47.69102083,8.465861686,47.69102083,2.81932427
-96.86,47.75408333,8.477056213,47.75408333,2.82761942
-96.85,47.8171875,8.488258136,47.8171875,2.835922561
-96.84,47.88033333,8.499467456,47.88033333,2.844233695
-96.83,47.94352083,8.510684172,47.94352083,2.852552821
-96.82,48.00675,8.521908284,48.00675,2.860879938
-96.81,48.07002083,8.533139793,48.07002083,2.869215047
-96.8,48.13333333,8.544378698,48.13333333,2.877558148
-96.79,48.1966875,8.555625,48.1966875,2.885909242
-96.78,48.26008333,8.566878698,48.26008333,2.894268327
-96.77,48.32352083,8.578139793,48.32352083,2.902635404
-96.76,48.387,8.589408284,48.387,2.911010472
-96.75,48.45052083,8.600684172,48.45052083,2.919393533
-96.74,48.51408333,8.611967456,48.51408333,2.927784586
-96.73,48.5776875,8.623258136,48.5776875,2.93618363
-96.72,48.64133333,8.634556213,48.64133333,2.944590667
-96.71,48.70502083,8.645861686,48.70502083,2.953005695
-96.7,48.76875,8.657174556,48.76875,2.961428715
-96.69,48.83252083,8.668494822,48.83252083,2.969859727
-96.68,48.89633333,8.679822485,48.89633333,2.978298731
-96.67,48.9601875,8.691157544,48.9601875,2.986745727
-96.66,49.02408333,8.7025,49.02408333,2.995200715
-96.65,49.08802083,8.713849852,49.08802083,3.003663695
-96.64,49.152,8.725207101,49.152,3.012134667
-96.63,49.21602083,8.736571746,49.21602083,3.02061363
-96.62,49.28008333,8.747943787,49.28008333,3.029100585
-96.61,49.3441875,8.759323225,49.3441875,3.037595533
-96.6,49.40833333,8.770710059,49.40833333,3.046098472
-96.59,49.47252083,8.78210429,49.47252083,3.054609403
-96.58,49.53675,8.793505917,49.53675,3.063128326
-96.57,49.60102083,8.804914941,49.60102083,3.071655241
-96.56,49.66533333,8.816331361,49.66533333,3.080190148
-96.55,49.7296875,8.827755178,49.7296875,3.088733047
-96.54,49.79408333,8.839186391,49.79408333,3.097283937
-96.53,49.85852083,8.850625,49.85852083,3.10584282
-96.52,49.923,8.862071006,49.923,3.114409694
-96.51,49.98752083,8.873524408,49.98752083,3.122984561
-96.5,50.05208333,8.884985207,50.05208333,3.131567419
-96.49,50.1166875,8.896453402,50.1166875,3.140158269
-96.48,50.18133333,8.907928994,50.18133333,3.148757111
-96.47,50.24602083,8.919411982,50.24602083,3.157363945
-96.46,50.31075,8.930902367,50.31075,3.165978771
-96.45,50.37552083,8.942400148,50.37552083,3.174601589
-96.44,50.44033333,8.953905325,50.44033333,3.183232399
-96.43,50.5051875,8.965417899,50.5051875,3.1918712
-96.42,50.57008333,8.97693787,50.57008333,3.200517994
-96.41,50.63502083,8.988465237,50.63502083,3.209172779
-96.4,50.7,9,50.7,3.217835556
-96.39,50.76502083,9.01154216,50.76502083,3.226506325
-96.38,50.83008333,9.023091716,50.83008333,3.235185087
-96.37,50.8951875,9.034648669,50.8951875,3.24387184
-96.36,50.96033333,9.046213018,50.96033333,3.252566584
-96.35,51.02552083,9.057784763,51.02552083,3.261269321
-96.34,51.09075,9.069363905,51.09075,3.26998005
-96.33,51.15602083,9.080950444,51.15602083,3.27869877
-96.32,51.22133333,9.092544379,51.22133333,3.287425483
-96.31,51.2866875,9.10414571,51.2866875,3.296160187
-96.3,51.35208333,9.115754438,51.35208333,3.304902884
-96.29,51.41752083,9.127370562,51.41752083,3.313653572
-96.28,51.483,9.138994083,51.483,3.322412252
-96.27,51.54852083,9.150625,51.54852083,3.331178924
-96.26,51.61408333,9.162263314,51.61408333,3.339953588
-96.25,51.6796875,9.173909024,51.6796875,3.348736244
-96.24,51.74533333,9.18556213,51.74533333,3.357526891
-96.23,51.81102083,9.197222633,51.81102083,3.366325531
-96.22,51.87675,9.208890533,51.87675,3.375132162
-96.21,51.94252083,9.220565828,51.94252083,3.383946786
-96.2,52.00833333,9.232248521,52.00833333,3.392769401
-96.19,52.0741875,9.243938609,52.0741875,3.401600008
-96.18,52.14008333,9.255636095,52.14008333,3.410438607
-96.17,52.20602083,9.267340976,52.20602083,3.419285198
-96.16,52.272,9.279053254,52.272,3.428139781
-96.15,52.33802083,9.290772929,52.33802083,3.437002356
-96.14,52.40408333,9.3025,52.40408333,3.445872923
-96.13,52.4701875,9.314234467,52.4701875,3.454751481
-96.12,52.53633333,9.325976331,52.53633333,3.463638032
-96.11,52.60252083,9.337725592,52.60252083,3.472532574
-96.1,52.66875,9.349482249,52.66875,3.481435109
-96.09,52.73502083,9.361246302,52.73502083,3.490345635
-96.08,52.80133333,9.373017751,52.80133333,3.499264153
-96.07,52.8676875,9.384796598,52.8676875,3.508190663
-96.06,52.93408333,9.39658284,52.93408333,3.517125165
-96.05,53.00052083,9.408376479,53.00052083,3.526067659
-96.04,53.067,9.420177515,53.067,3.535018145
-96.03,53.13352083,9.431985947,53.13352083,3.543976622
-96.02,53.20008333,9.443801775,53.20008333,3.552943092
-96.01,53.2666875,9.455625,53.2666875,3.561917553
-96,53.33333333,9.467455621,53.33333333,3.570900007
-95.99,53.40002083,9.479293639,53.40002083,3.579890452
-95.98,53.46675,9.491139053,53.46675,3.588888889
-95.97,53.53352083,9.502991864,53.53352083,3.597895318
-95.96,53.60033333,9.514852071,53.60033333,3.606909739
-95.95,53.6671875,9.526719675,53.6671875,3.615932152
-95.94,53.73408333,9.538594675,53.73408333,3.624962556
-95.93,53.80102083,9.550477071,53.80102083,3.634000953
-95.92,53.868,9.562366864,53.868,3.643047342
-95.91,53.93502083,9.574264053,53.93502083,3.652101722
-95.9,54.00208333,9.586168639,54.00208333,3.661164094
-95.89,54.0691875,9.598080621,54.0691875,3.670234459
-95.88,54.13633333,9.61,54.13633333,3.679312815
-95.87,54.20352083,9.621926775,54.20352083,3.688399163
-95.86,54.27075,9.633860947,54.27075,3.697493503
-95.85,54.33802083,9.645802515,54.33802083,3.706595835
-95.84,54.40533333,9.657751479,54.40533333,3.715706159
-95.83,54.4726875,9.66970784,54.4726875,3.724824474
-95.82,54.54008333,9.681671598,54.54008333,3.733950782
-95.81,54.60752083,9.693642751,54.60752083,3.743085081
-95.8,54.675,9.705621302,54.675,3.752227373
-95.79,54.74252083,9.717607249,54.74252083,3.761377656
-95.78,54.81008333,9.729600592,54.81008333,3.770535931
-95.77,54.8776875,9.741601331,54.8776875,3.779702198
-95.76,54.94533333,9.753609467,54.94533333,3.788876457
-95.75,55.01302083,9.765625,55.01302083,3.798058708
-95.74,55.08075,9.777647929,55.08075,3.807248951
-95.73,55.14852083,9.789678254,55.14852083,3.816447185
-95.72,55.21633333,9.801715976,55.21633333,3.825653412
-95.71,55.2841875,9.813761095,55.2841875,3.83486763
-95.7,55.35208333,9.825813609,55.35208333,3.844089841
-95.69,55.42002083,9.837873521,55.42002083,3.853320043
-95.68,55.488,9.849940828,55.488,3.862558237
-95.67,55.55602083,9.862015533,55.55602083,3.871804423
-95.66,55.62408333,9.874097633,55.62408333,3.881058601
-95.65,55.6921875,9.88618713,55.6921875,3.890320771
-95.64,55.76033333,9.898284024,55.76033333,3.899590933
-95.63,55.82852083,9.910388314,55.82852083,3.908869087
-95.62,55.89675,9.9225,55.89675,3.918155232
-95.61,55.96502083,9.934619083,55.96502083,3.92744937
-95.6,56.03333333,9.946745562,56.03333333,3.936751499
-95.59,56.1016875,9.958879438,56.1016875,3.946061621
-95.58,56.17008333,9.97102071,56.17008333,3.955379734
-95.57,56.23852083,9.983169379,56.23852083,3.964705839
-95.56,56.307,9.995325444,56.307,3.974039936
-95.55,56.37552083,10.00748891,56.37552083,3.983382025
-95.54,56.44408333,10.01965976,56.44408333,3.992732106
-95.53,56.5126875,10.03183802,56.5126875,4.002090178
-95.52,56.58133333,10.04402367,56.58133333,4.011456243
-95.51,56.65002083,10.05621672,56.65002083,4.020830299
-95.5,56.71875,10.06841716,56.71875,4.030212348
-95.49,56.78752083,10.080625,56.78752083,4.039602388
-95.48,56.85633333,10.09284024,56.85633333,4.04900042
-95.47,56.9251875,10.10506287,56.9251875,4.058406444
-95.46,56.99408333,10.1172929,56.99408333,4.06782046
-95.45,57.06302083,10.12953033,57.06302083,4.077242468
-95.44,57.132,10.14177515,57.132,4.086672468
-95.43,57.20102083,10.15402737,57.20102083,4.09611046
-95.42,57.27008333,10.16628698,57.27008333,4.105556444
-95.41,57.3391875,10.17855399,57.3391875,4.115010419
-95.4,57.40833333,10.1908284,57.40833333,4.124472387
-95.39,57.47752083,10.20311021,57.47752083,4.133942346
-95.38,57.54675,10.21539941,57.54675,4.143420297
-95.37,57.61602083,10.22769601,57.61602083,4.15290624
-95.36,57.68533333,10.24,57.68533333,4.162400175
-95.35,57.7546875,10.25231139,57.7546875,4.171902102
-95.34,57.82408333,10.26463018,57.82408333,4.181412021
-95.33,57.89352083,10.27695636,57.89352083,4.190929932
-95.32,57.963,10.28928994,57.963,4.200455834
-95.31,58.03252083,10.30163092,58.03252083,4.209989729
-95.3,58.10208333,10.31397929,58.10208333,4.219531615
-95.29,58.1716875,10.32633506,58.1716875,4.229081494
-95.28,58.24133333,10.33869822,58.24133333,4.238639364
-95.27,58.31102083,10.35106879,58.31102083,4.248205226
-95.26,58.38075,10.36344675,58.38075,4.25777908
-95.25,58.45052083,10.3758321,58.45052083,4.267360926
-95.24,58.52033333,10.38822485,58.52033333,4.276950764
-95.23,58.5901875,10.400625,58.5901875,4.286548594
-95.22,58.66008333,10.41303254,58.66008333,4.296154415
-95.21,58.73002083,10.42544749,58.73002083,4.305768229
-95.2,58.8,10.43786982,58.8,4.315390034
-95.19,58.87002083,10.45029956,58.87002083,4.325019832
-95.18,58.94008333,10.46273669,58.94008333,4.334657621
-95.17,59.0101875,10.47518121,59.0101875,4.344303402
-95.16,59.08033333,10.48763314,59.08033333,4.353957175
-95.15,59.15052083,10.50009246,59.15052083,4.36361894
-95.14,59.22075,10.51255917,59.22075,4.373288697
-95.13,59.29102083,10.52503328,59.29102083,4.382966446
-95.12,59.36133333,10.53751479,59.36133333,4.392652187
-95.11,59.4316875,10.5500037,59.4316875,4.402345919
