,0,1,2,3,4
21,-99.78999999999989,-325.9482916666661,-58.90182022144503,-163.89727604166654,-143.3883707472722
22,-99.77999999999989,-325.9131666666659,-58.89371445221434,-163.8841041666665,-143.37719940090338
23,-99.76999999999988,-325.87795833333223,-58.88558945221427,-163.8709010416665,-143.3660040788299
24,-99.75999999999988,-325.84266666666576,-58.87744522144503,-163.85766666666652,-143.3547847810512
25,-99.74999999999987,-325.80729166666663,-58.86928175990683,-163.84440104166652,-143.3435415075684
26,-99.73999999999987,-325.7718333333332,-58.86109906759904,-163.83110416666648,-143.33227425838095
27,-99.72999999999986,-325.73629166666626,-58.85289714452208,-163.8177760416665,-143.32098303348909
28,-99.71999999999986,-325.7006666666658,-58.844675990675746,-163.8044166666665,-143.30966783289205
29,-99.70999999999985,-325.66495833333187,-58.836435606060235,-163.79102604166647,-143.2983286565906
30,-99.69999999999985,-325.6291666666667,-58.82817599067598,-163.77760416666646,-143.28696550458505
31,-99.68999999999984,-325.5932916666665,-58.81989714452214,-163.76415104166645,-143.27557837687402
32,-99.67999999999984,-325.55733333333285,-58.81159906759891,-163.75066666666643,-143.26416727345912
33,-99.66999999999983,-325.52129166666566,-58.80328175990651,-163.73715104166646,-143.25273219433933
34,-99.65999999999983,-325.4851666666657,-58.79494522144495,-163.72360416666646,-143.24127313951485
35,-99.64999999999982,-325.44895833333305,-58.78658945221443,-163.71002604166642,-143.22979010898544
36,-99.63999999999982,-325.4126666666661,-58.778214452214314,-163.69641666666644,-143.21828310275194
37,-99.62999999999981,-325.3762916666657,-58.76982022144502,-163.68277604166641,-143.20675212081375
38,-99.6199999999998,-325.3398333333325,-58.76140675990657,-163.66910416666641,-143.19519716317038
39,-99.6099999999998,-325.303291666665,-58.75297406759874,-163.6554010416664,-143.18361822982314
40,-99.5999999999998,-325.26666666666637,-58.74452214452216,-163.6416666666664,-143.17201532077127
41,-99.58999999999979,-325.22995833333266,-58.73605099067578,-163.6279010416664,-143.16038843601444
42,-99.57999999999979,-325.19316666666623,-58.727560606060436,-163.61410416666638,-143.1487375755527
43,-99.56999999999978,-325.15629166666554,-58.71905099067571,-163.60027604166638,-143.1370627393871
44,-99.55999999999977,-325.1193333333321,-58.710522144521825,-163.58641666666637,-143.1253639275163
45,-99.54999999999977,-325.0822916666652,-58.70197406759876,-163.57252604166638,-143.1136411399411
46,-99.53999999999976,-325.04516666666626,-58.69340675990674,-163.55860416666636,-143.101894376661
47,-99.52999999999976,-325.00795833333234,-58.68482022144492,-163.54465104166636,-143.09012363767675
48,-99.51999999999975,-324.97066666666564,-58.67621445221415,-163.53066666666635,-143.07832892298757
49,-99.50999999999975,-324.93329166666547,-58.6675894522142,-163.5166510416663,-143.0665102325935
50,-99.49999999999974,-324.8958333333318,-58.65894522144487,-163.50260416666632,-143.05466756649525
51,-99.48999999999974,-324.8582916666661,-58.65028175990658,-163.48852604166632,-143.0428009246924
52,-99.47999999999973,-324.82066666666617,-58.64159906759892,-163.4744166666663,-143.0309103071851
53,-99.46999999999973,-324.7829583333327,-58.63289714452208,-163.46027604166628,-143.01899571397237
54,-99.45999999999972,-324.745166666665,-58.62417599067565,-163.4461041666663,-143.0070571450555
55,-99.44999999999972,-324.70729166666536,-58.61543560606027,-163.43190104166626,-142.99509460043427
56,-99.43999999999971,-324.6693333333314,-58.6066759906755,-163.41766666666626,-142.9831080801081
57,-99.42999999999971,-324.63129166666624,-58.59789714452199,-163.40340104166629,-142.97109758407726
58,-99.4199999999997,-324.59316666666604,-58.58909906759889,-163.38910416666624,-142.9590631123423
59,-99.4099999999997,-324.55495833333237,-58.58028175990661,-163.37477604166625,-142.9470046649024
60,-99.3999999999997,-324.5166666666652,-58.57144522144496,-163.36041666666625,-142.93492224175762
61,-99.38999999999969,-324.47829166666446,-58.56258945221392,-163.34602604166625,-142.92281584290868
62,-99.37999999999968,-324.43983333333256,-58.55371445221436,-163.3316041666662,-142.9106854683548
63,-99.36999999999968,-324.4012916666656,-58.54482022144498,-163.31715104166622,-142.898531118096
64,-99.35999999999967,-324.3626666666652,-58.53590675990644,-163.3026666666662,-142.8863527921331
65,-99.34999999999967,-324.323958333332,-58.52697406759873,-163.2881510416662,-142.87415049046578
66,-99.33999999999966,-324.2851666666645,-58.51802214452164,-163.2736041666662,-142.86192421309354
67,-99.32999999999966,-324.24629166666585,-58.509050990675796,-163.25902604166617,-142.8496739600164
68,-99.31999999999965,-324.20733333333214,-58.500060606060366,-163.24441666666618,-142.83739973123483
69,-99.30999999999965,-324.16829166666497,-58.49105099067556,-163.22977604166616,-142.82510152674888
70,-99.29999999999964,-324.129166666665,-58.48202214452179,-163.21510416666615,-142.81277934655802
71,-99.28999999999964,-324.0899583333316,-58.47297406759864,-163.20040104166614,-142.8004331906625
72,-99.27999999999963,-324.0506666666662,-58.46390675990675,-163.18566666666612,-142.7880630590628
73,-99.26999999999963,-324.0112916666657,-58.45482022144505,-163.17090104166613,-142.77566895175823
74,-99.25999999999962,-323.9718333333318,-58.44571445221418,-163.15610416666613,-142.7632508687487
75,-99.24999999999962,-323.9322916666651,-58.43658945221414,-163.14127604166612,-142.7508088100348
76,-99.23999999999961,-323.8926666666649,-58.42744522144473,-163.1264166666661,-142.7383427756168
77,-99.2299999999996,-323.85295833333123,-58.41828175990635,-163.11152604166608,-142.7258527654933
78,-99.2199999999996,-323.81316666666555,-58.40909906759881,-163.09660416666608,-142.7133387796657
79,-99.2099999999996,-323.7732916666656,-58.39989714452188,-163.08165104166608,-142.70080081813367
80,-99.19999999999959,-323.7333333333314,-58.390675990675575,-163.06666666666607,-142.68823888089648
81,-99.18999999999959,-323.69329166666444,-58.3814356060601,-163.05165104166605,-142.67565296795462
82,-99.17999999999958,-323.653166666664,-58.37217599067546,-163.03660416666602,-142.66304307930864
83,-99.16999999999958,-323.61295833333236,-58.36289714452186,-163.02152604166602,-142.65040921495827
84,-99.15999999999957,-323.5726666666649,-58.353599067598665,-163.006416666666,-142.63775137490268
85,-99.14999999999957,-323.5322916666647,-58.3442817599063,-162.99127604166603,-142.62506955914245
86,-99.13999999999956,-323.491833333331,-58.33494522144477,-162.976104166666,-142.61236376767783
87,-99.12999999999955,-323.4512916666646,-58.32558945221407,-162.960901041666,-142.59963400050856
88,-99.11999999999955,-323.4106666666639,-58.31621445221378,-162.945666666666,-142.58688025763462
89,-99.10999999999954,-323.36995833333197,-58.30682022144495,-162.930401041666,-142.574102539056
90,-99.09999999999954,-323.329166666665,-58.297406759906316,-162.91510416666597,-142.561300844773
91,-99.08999999999953,-323.2882916666646,-58.28797406759852,-162.89977604166597,-142.54847517478535
92,-99.07999999999953,-323.24733333333063,-58.278522144521546,-162.88441666666594,-142.53562552909278
93,-99.06999999999952,-323.2062916666639,-58.26905099067541,-162.86902604166593,-142.5227519076958
94,-99.05999999999952,-323.16516666666524,-58.25956060606031,-162.85360416666595,-142.50985431059445
95,-99.04999999999951,-323.12395833333153,-58.250050990675625,-162.83815104166592,-142.4969327377879
96,-99.03999999999951,-323.08266666666435,-58.240522144521556,-162.8226666666659,-142.4839871892772
97,-99.0299999999995,-323.0412916666644,-58.23097406759853,-162.8071510416659,-142.47101766506188
98,-99.0199999999995,-322.99983333333097,-58.221406759906124,-162.7916041666659,-142.45802416514186
99,-99.0099999999995,-322.95829166666556,-58.211820221444974,-162.7760260416659,-142.44500668951667
100,-98.99999999999949,-322.9166666666651,-58.202214452214015,-162.7604166666659,-142.43196523818762
101,-98.98999999999948,-322.87495833333116,-58.19258945221389,-162.7447760416659,-142.4188998111539
102,-98.97999999999948,-322.83316666666445,-58.182945221444804,-162.72910416666585,-142.40581040841474
103,-98.96999999999947,-322.7912916666643,-58.17328175990613,-162.71340104166583,-142.39269702997169
104,-98.95999999999947,-322.74933333333206,-58.16359906759871,-162.69766666666584,-142.37955967582428
105,-98.94999999999946,-322.7072916666649,-58.15389714452169,-162.68190104166584,-142.36639834597165
106,-98.93999999999946,-322.66516666666416,-58.144175990675514,-162.6661041666658,-142.35321304041463
107,-98.92999999999945,-322.62295833333076,-58.13443560605995,-162.6502760416658,-142.34000375915298
108,-98.91999999999945,-322.5806666666638,-58.12467599067543,-162.6344166666658,-142.32677050218663
109,-98.90999999999944,-322.5382916666633,-58.114897144521315,-162.6185260416658,-142.31351326951594
110,-98.89999999999944,-322.4958333333317,-58.105099067598665,-162.6026041666658,-142.30023206114026
111,-98.88999999999943,-322.4532916666642,-58.095281759906214,-162.5866510416658,-142.28692687705995
112,-98.87999999999943,-322.41066666666404,-58.085445221444594,-162.57066666666574,-142.27359771727555
113,-98.86999999999942,-322.3679583333303,-58.075589452213805,-162.55465104166575,-142.2602445817859
114,-98.85999999999942,-322.3251666666639,-58.06571445221385,-162.53860416666575,-142.2468674705919
115,-98.84999999999941,-322.2822916666647,-58.05582022144472,-162.5225260416657,-142.2334663836935
116,-98.8399999999994,-322.2393333333313,-58.04590675990621,-162.5064166666657,-142.2200413210904
117,-98.8299999999994,-322.1962916666643,-58.03597406759854,-162.4902760416657,-142.20659228278214
118,-98.8199999999994,-322.1531666666639,-58.02602214452148,-162.47410416666568,-142.19311926877003
119,-98.80999999999939,-322.1099583333299,-58.01605099067525,-162.45790104166568,-142.17962227905298
120,-98.79999999999939,-322.0666666666632,-58.006060606059854,-162.4416666666657,-142.16610131363075
121,-98.78999999999938,-322.02329166666453,-57.9960509906755,-162.42540104166568,-142.15255637250465
122,-98.77999999999938,-321.9798333333308,-57.986022144521556,-162.40910416666566,-142.1389874556736
123,-98.76999999999937,-321.93629166666364,-57.975974067598436,-162.39277604166566,-142.1253945631382
124,-98.75999999999937,-321.8926666666637,-57.965906759906154,-162.37641666666565,-142.11177769489785
125,-98.74999999999936,-321.8489583333295,-57.95582022144428,-162.36002604166563,-142.09813685095338
126,-98.73999999999936,-321.80516666666404,-57.94571445221386,-162.3436041666656,-142.084472031304
127,-98.72999999999935,-321.76129166666436,-57.93558945221386,-162.32715104166562,-142.07078323594965
128,-98.71999999999935,-321.71733333333043,-57.92544522144448,-162.3106666666656,-142.05707046489093
129,-98.70999999999934,-321.6732916666637,-57.91528175990614,-162.29415104166557,-142.04333371812783
130,-98.69999999999933,-321.62916666666274,-57.9050990675982,-162.27760416666558,-142.0295729956598
131,-98.68999999999933,-321.5849583333313,-57.894897144521735,-162.26102604166556,-142.0157882974871
132,-98.67999999999932,-321.54066666666415,-57.88467599067546,-162.24441666666553,-142.00197962361028
133,-98.66999999999932,-321.4962916666634,-57.87443560605981,-162.22777604166552,-141.98814697402852
134,-98.65999999999931,-321.45183333333,-57.8641759906752,-162.21110416666554,-141.97429034874187
135,-98.64999999999931,-321.407291666663,-57.85389714452121,-162.19440104166551,-141.96040974775107
136,-98.6399999999993,-321.3626666666641,-57.843599067598475,-162.17766666666552,-141.9465051710556
137,-98.6299999999993,-321.3179583333309,-57.83328175990615,-162.1609010416655,-141.93257661865522
138,-98.6199999999993,-321.2731666666634,-57.822945221444435,-162.14410416666547,-141.91862409055017
139,-98.60999999999929,-321.22829166666327,-57.81258945221377,-162.12727604166548,-141.90464758674074
140,-98.59999999999928,-321.18333333332953,-57.80221445221351,-162.11041666666546,-141.89064710722664
141,-98.58999999999928,-321.1382916666623,-57.7918202214443,-162.09352604166546,-141.8766226520079
142,-98.57999999999927,-321.09316666666393,-57.78140675990612,-162.07660416666542,-141.8625742210845
143,-98.56999999999927,-321.0479583333305,-57.77097406759835,-162.05965104166543,-141.84850181445668
144,-98.55999999999926,-321.0026666666635,-57.76052214452142,-162.04266666666544,-141.8344054321242
145,-98.54999999999926,-320.9572916666631,-57.7500509906751,-162.0256510416654,-141.82028507408683
146,-98.53999999999925,-320.9118333333291,-57.73956060605962,-162.0086041666654,-141.80614074034503
147,-98.52999999999925,-320.8662916666639,-57.72905099067538,-161.9915260416654,-141.79197243089885
148,-98.51999999999924,-320.8206666666637,-57.718522144521565,-161.97441666666538,-141.77778014574776
149,-98.50999999999924,-320.77495833333,-57.70797406759836,-161.95727604166535,-141.763563884892
150,-98.49999999999923,-320.7291666666628,-57.69740675990598,-161.94010416666538,-141.74932364833185
151,-98.48999999999923,-320.68329166666285,-57.68682022144444,-161.92290104166537,-141.73505943606676
152,-98.47999999999922,-320.6373333333287,-57.67621445221331,-161.90566666666533,-141.720771248097
153,-98.46999999999922,-320.5912916666632,-57.66558945221364,-161.88840104166533,-141.70645908442287
154,-98.45999999999921,-320.54516666666353,-57.65494522144459,-161.8711041666653,-141.69212294504436
155,-98.4499999999992,-320.4989583333296,-57.644281759905944,-161.8537760416653,-141.6777628299609
156,-98.4399999999992,-320.4526666666629,-57.633599067598134,-161.8364166666653,-141.6633787391728
157,-98.4299999999992,-320.4062916666619,-57.62289714452094,-161.8190260416653,-141.6489706726803
158,-98.41999999999919,-320.35983333332973,-57.61217599067522,-161.80160416666527,-141.63453863048312
159,-98.40999999999919,-320.3132916666633,-57.6014356060599,-161.78415104166524,-141.62008261258103
160,-98.39999999999918,-320.26666666666256,-57.59067599067499,-161.76666666666523,-141.60560261897456
161,-98.38999999999918,-320.21995833332915,-57.57989714452112,-161.74915104166524,-141.59109864966368
162,-98.37999999999917,-320.17316666666215,-57.56909906759808,-161.7316041666652,-141.57657070464788
163,-98.36999999999917,-320.12629166666323,-57.55828175990588,-161.7140260416652,-141.56201878392716
164,-98.35999999999916,-320.07933333333006,-57.547445221444505,-161.69641666666521,-141.54744288750229
165,-98.34999999999916,-320.03229166666256,-57.53658945221353,-161.6787760416652,-141.53284301537306
166,-98.33999999999915,-319.9851666666624,-57.5257144522134,-161.66110416666518,-141.5182191675386
167,-98.32999999999915,-319.9379583333287,-57.51482022144409,-161.64340104166516,-141.5035713439998
168,-98.31999999999914,-319.890666666663,-57.50390675990583,-161.62566666666515,-141.48889954475655
169,-98.30999999999914,-319.84329166666305,-57.49297406759818,-161.60790104166512,-141.4742037698084
170,-98.29999999999913,-319.7958333333296,-57.48202214452137,-161.59010416666513,-141.4594840191556
171,-98.28999999999913,-319.7482916666626,-57.47105099067497,-161.57227604166513,-141.4447402927984
172,-98.27999999999912,-319.7006666666622,-57.460060606059606,-161.5544166666651,-141.42997259073655
173,-98.26999999999911,-319.65295833332823,-57.44905099067486,-161.5365260416651,-141.41518091297002
174,-98.25999999999911,-319.605166666663,-57.438022144521376,-161.51860416666509,-141.40036525949859
175,-98.2499999999991,-319.5572916666628,-57.426974067598294,-161.50065104166504,-141.385525630323
176,-98.2399999999991,-319.50933333332915,-57.41590675990583,-161.48266666666507,-141.37066202544278
177,-98.2299999999991,-319.4612916666619,-57.4048202214442,-161.46465104166506,-141.35577444485733
178,-98.21999999999909,-319.413166666662,-57.393714452213395,-161.44660416666503,-141.34086288856778
179,-98.20999999999908,-319.3649583333293,-57.38258945221343,-161.428526041665,-141.32592735657357
180,-98.19999999999908,-319.31666666666234,-57.37144522144429,-161.41041666666501,-141.31096784887498
181,-98.18999999999907,-319.26829166666187,-57.36028175990556,-161.39227604166499,-141.29598436547118
182,-98.17999999999907,-319.21983333332867,-57.34909906759808,-161.37410416666498,-141.28097690636326
183,-98.16999999999906,-319.17129166666194,-57.337897144521015,-161.35590104166496,-141.26594547155042
184,-98.15999999999906,-319.122666666661,-57.32667599067477,-161.33766666666497,-141.25089006103292
185,-98.14999999999905,-319.0739583333288,-57.31543560605958,-161.31940104166495,-141.235810674811
186,-98.13999999999905,-319.02516666666236,-57.304175990675006,-161.3011041666649,-141.22070731288446
187,-98.12999999999904,-318.97629166666167,-57.29289714452105,-161.2827760416649,-141.2055799752535
188,-98.11999999999904,-318.9273333333282,-57.28159906759792,-161.2644166666649,-141.19042866191737
189,-98.10999999999903,-318.87829166666126,-57.270281759905416,-161.2460260416649,-141.17525337287682
190,-98.09999999999903,-318.8291666666623,-57.25894522144416,-161.2276041666649,-141.1600541081319
191,-98.08999999999902,-318.7799583333291,-57.247589452213525,-161.20915104166488,-141.14483086768232
192,-98.07999999999902,-318.73066666666165,-57.236214452213304,-161.19066666666484,-141.12958365152778
193,-98.06999999999901,-318.6812916666614,-57.22482022144412,-161.17215104166485,-141.11431245966915
194,-98.05999999999901,-318.63183333332773,-57.21340675990555,-161.15360416666485,-141.09901729210557
195,-98.049999999999,-318.582291666662,-57.20197406759804,-161.13502604166482,-141.08369814883707
196,-98.039999999999,-318.53266666666207,-57.19052214452113,-161.1164166666648,-141.06835502986448
197,-98.02999999999899,-318.4829583333286,-57.17905099067485,-161.0977760416648,-141.0529879351872
198,-98.01999999999899,-318.43316666666163,-57.167560606059396,-161.07910416666476,-141.03759686480498
199,-98.00999999999898,-318.3832916666612,-57.15605099067478,-161.06040104166476,-141.0221818187184
200,-97.99999999999898,-318.33333333332877,-57.144522144520984,-161.04166666666475,-141.0067427969274
201,-97.98999999999897,-318.283291666662,-57.13297406759803,-161.02290104166474,-140.99127979943148
202,-97.97999999999897,-318.2331666666618,-57.12140675990569,-161.00410416666472,-140.97579282623065
203,-97.96999999999896,-318.18295833332814,-57.10982022144397,-160.98527604166472,-140.96028187732568
204,-97.95999999999896,-318.1326666666609,-57.09821445221308,-160.9664166666647,-140.94474695271606
205,-97.94999999999895,-318.082291666661,-57.08658945221323,-160.9475260416647,-140.92918805240149
206,-97.93999999999895,-318.0318333333283,-57.074945221444004,-160.92860416666468,-140.91360517638228
207,-97.92999999999894,-317.9812916666613,-57.06328175990561,-160.90965104166466,-140.89799832465894
208,-97.91999999999894,-317.9306666666616,-57.051599067597834,-160.89066666666466,-140.88236749723123
209,-97.90999999999893,-317.87995833332764,-57.039897144520886,-160.87165104166465,-140.86671269409774
210,-97.89999999999893,-317.8291666666609,-57.028175990674555,-160.85260416666463,-140.85103391526044
211,-97.88999999999892,-317.77829166666146,-57.01643560605948,-160.8335260416646,-140.83533116071845
212,-97.87999999999892,-317.72733333332775,-57.004675990674606,-160.81441666666458,-140.81960443047183
213,-97.86999999999891,-317.6762916666613,-56.99289714452099,-160.79527604166458,-140.80385372452025
214,-97.8599999999989,-317.6251666666606,-56.981099067597555,-160.7761041666646,-140.78807904286458
215,-97.8499999999989,-317.57395833332714,-56.969281759905385,-160.75690104166455,-140.77228038550425
216,-97.8399999999989,-317.5226666666602,-56.957445221443834,-160.73766666666455,-140.75645775243868
217,-97.82999999999889,-317.4712916666612,-56.94558945221311,-160.71840104166455,-140.740611143669
218,-97.81999999999888,-317.41983333332803,-56.933714452213216,-160.6991041666645,-140.72474055919471
219,-97.80999999999888,-317.3682916666606,-56.92182022144374,-160.67977604166452,-140.70884599901598
220,-97.79999999999887,-317.31666666666035,-56.9099067599053,-160.6604166666645,-140.6929274631318
221,-97.78999999999887,-317.26495833332666,-56.897974067597474,-160.6410260416645,-140.67698495154352
222,-97.77999999999886,-317.2131666666609,-56.88602214452091,-160.62160416666447,-140.66101846425107
223,-97.76999999999886,-317.161291666661,-56.874050990674746,-160.60215104166446,-140.6450280012529
224,-97.75999999999885,-317.1093333333275,-56.8620606060592,-160.58266666666447,-140.62901356255117
225,-97.74999999999885,-317.05729166666055,-56.8500509906745,-160.56315104166444,-140.6129751481445
226,-97.73999999999884,-317.0051666666601,-56.838022144520615,-160.5436041666644,-140.59691275803317
227,-97.72999999999884,-316.9529583333277,-56.82597406759778,-160.5240260416644,-140.58082639221692
228,-97.71999999999883,-316.9006666666609,-56.81390675990535,-160.50441666666438,-140.56471605069652
229,-97.70999999999883,-316.8482916666607,-56.801820221443755,-160.48477604166436,-140.54858173347122
230,-97.69999999999882,-316.79583333332704,-56.78971445221298,-160.46510416666436,-140.53242344054124
231,-97.68999999999882,-316.7432916666598,-56.77758945221284,-160.44540104166435,-140.51624117190687
232,-97.67999999999881,-316.69066666666134,-56.76544522144395,-160.4256666666643,-140.50003492756787
233,-97.66999999999881,-316.63795833332716,-56.75328175990525,-160.40590104166432,-140.48380470752417
234,-97.6599999999988,-316.5851666666602,-56.741099067597595,-160.38610416666432,-140.46755051177584
235,-97.6499999999988,-316.53229166666046,-56.72889714452077,-160.3662760416643,-140.45127234032284
236,-97.63999999999879,-316.4793333333265,-56.716675990674354,-160.34641666666428,-140.43497019316516
237,-97.62999999999879,-316.4262916666598,-56.70443560605898,-160.32652604166427,-140.4186440703034
238,-97.61999999999878,-316.3731666666611,-56.69217599067465,-160.30660416666424,-140.4022939717364
239,-97.60999999999878,-316.3199583333274,-56.67989714452073,-160.28665104166424,-140.38591989746504
240,-97.59999999999877,-316.26666666666017,-56.667599067597635,-160.2666666666642,-140.369521847489
241,-97.58999999999877,-316.2132916666595,-56.65528175990516,-160.2466510416642,-140.35309982180806
242,-97.57999999999876,-316.159833333326,-56.64294522144352,-160.2266041666642,-140.33665382042295
243,-97.56999999999876,-316.1062916666605,-56.63058945221313,-160.20652604166418,-140.3201838433332
244,-97.55999999999875,-316.05266666666006,-56.61821445221294,-160.18641666666417,-140.30368989053883
245,-97.54999999999875,-315.99895833332687,-56.60582022144379,-160.16627604166416,-140.28717196203922
246,-97.53999999999874,-315.9451666666594,-56.59340675990505,-160.14610416666412,-140.27063005783577
247,-97.52999999999874,-315.8912916666592,-56.580974067597346,-160.12590104166412,-140.2540641779274
248,-97.51999999999873,-315.8373333333255,-56.568522144520266,-160.10566666666412,-140.23747432231409
249,-97.50999999999873,-315.78329166666055,-56.556050990674656,-160.08540104166408,-140.22086049099667
250,-97.49999999999872,-315.7291666666598,-56.543560606059025,-160.06510416666407,-140.2042226839743
251,-97.48999999999872,-315.67495833332634,-56.53105099067444,-160.04477604166408,-140.18756090124782
252,-97.47999999999871,-315.62066666665936,-56.51852214452047,-160.02441666666405,-140.17087514281587
253,-97.4699999999987,-315.5662916666589,-56.505974067597336,-160.00402604166402,-140.1541654086801
254,-97.4599999999987,-315.5118333333265,-56.49340675990524,-159.983604166664,-140.1374316988396
255,-97.4499999999987,-315.4572916666597,-56.48082022144355,-159.963151041664,-140.1206740132937
256,-97.43999999999869,-315.4026666666595,-56.4682144522127,-159.942666666664,-140.1038923520439
257,-97.42999999999869,-315.34795833332583,-56.45558945221267,-159.92215104166397,-140.08708671508947
258,-97.41999999999868,-315.2931666666586,-56.44294522144327,-159.90160416666396,-140.07025710243036
259,-97.40999999999867,-315.23829166666013,-56.43028175990533,-159.88102604166394,-140.05340351406662
260,-97.39999999999867,-315.1833333333267,-56.417599067597585,-159.86041666666395,-140.03652594999792
261,-97.38999999999866,-315.1282916666597,-56.40489714452046,-159.83977604166392,-140.0196244102251
262,-97.37999999999866,-315.07316666665923,-56.392175990674374,-159.8191041666639,-140.0026988947471
263,-97.36999999999865,-315.0179583333253,-56.3794356060587,-159.7984010416639,-139.98574940356525
264,-97.35999999999865,-314.9626666666601,-56.366675990674494,-159.7776666666639,-139.96877593667818
265,-97.34999999999864,-314.9072916666599,-56.35389714452048,-159.75690104166387,-139.95177849408674
266,-97.33999999999864,-314.85183333332617,-56.34109906759751,-159.73610416666384,-139.93475707579037
267,-97.32999999999863,-314.79629166665893,-56.328281759904954,-159.71527604166383,-139.9177116817896
268,-97.31999999999863,-314.74066666665897,-56.31544522144343,-159.69441666666384,-139.90064231208444
269,-97.30999999999862,-314.68495833332474,-56.30258945221253,-159.6735260416638,-139.88354896667408
270,-97.29999999999862,-314.6291666666593,-56.28971445221267,-159.6526041666638,-139.86643164555963
271,-97.28999999999861,-314.5732916666588,-56.27682022144344,-159.6316510416638,-139.84929034874074
272,-97.27999999999861,-314.5173333333256,-56.263906759905026,-159.61066666666375,-139.83212507621695
273,-97.2699999999986,-314.46129166665816,-56.25097406759703,-159.58965104166373,-139.81493582798797
274,-97.2599999999986,-314.4051666666579,-56.238022144520066,-159.56860416666373,-139.7977226040551
275,-97.2499999999986,-314.3489583333257,-56.225050990674156,-159.5475260416637,-139.78048540441733
276,-97.23999999999859,-314.2926666666593,-56.21206060605886,-159.5264166666637,-139.76322422907518
277,-97.22999999999858,-314.23629166665853,-56.19905099067418,-159.50527604166368,-139.74593907802807
278,-97.21999999999858,-314.17983333332506,-56.18602214452034,-159.48410416666366,-139.7286299512766
279,-97.20999999999857,-314.1232916666581,-56.17297406759711,-159.46290104166366,-139.71129684882072
280,-97.19999999999857,-314.0666666666576,-56.159906759904715,-159.44166666666362,-139.69393977065963
281,-97.18999999999856,-314.0099583333259,-56.146820221443576,-159.4204010416636,-139.67655871679418
282,-97.17999999999856,-313.95316666665843,-56.13371445221263,-159.3991041666636,-139.65915368722432
283,-97.16999999999855,-313.8962916666582,-56.12058945221252,-159.3777760416636,-139.64172468194954
284,-97.15999999999855,-313.83933333332453,-56.107445221443236,-159.35641666666356,-139.6242717009698
285,-97.14999999999854,-313.7822916666573,-56.094281759904575,-159.33502604166355,-139.60679474428625
286,-97.13999999999854,-313.7251666666588,-56.081099067597165,-159.31360416666354,-139.58929381189776
287,-97.12999999999853,-313.6679583333254,-56.06789714452037,-159.29215104166354,-139.57176890380433
288,-97.11999999999853,-313.6106666666584,-56.05467599067399,-159.27066666666352,-139.5542200200068
289,-97.10999999999852,-313.5532916666579,-56.04143560605865,-159.24915104166348,-139.5366471605046
290,-97.09999999999852,-313.49583333332396,-56.02817599067393,-159.2276041666635,-139.51905032529746
291,-97.08999999999851,-313.43829166665876,-56.014897144520255,-159.20602604166348,-139.50142951438568
292,-97.0799999999985,-313.38066666665856,-56.00159906759719,-159.18441666666342,-139.48378472776974
293,-97.0699999999985,-313.32295833332483,-55.98828175990475,-159.16277604166342,-139.46611596544892
294,-97.0599999999985,-313.2651666666576,-55.97494522144314,-159.14110416666344,-139.44842322742315
295,-97.04999999999849,-313.2072916666576,-55.961589452212365,-159.1194010416634,-139.43070651369297
296,-97.03999999999849,-313.14933333332493,-55.94821445221242,-159.09766666666337,-139.4129658242584
297,-97.02999999999848,-313.0912916666579,-55.9348202214433,-159.07590104166337,-139.3952011591192
