demand disruptions,RP_TPP,RT_TPP,AP_TPP,AT_TPP
84.42,4068.92205,904.2049,5812.745786,1036.974662
84.43,4069.373113,904.3051361,5813.390161,1037.088466
84.44,4069.8242,904.4053778,5814.034571,1037.202277
84.45,4070.275313,904.505625,5814.679018,1037.316094
84.46,4070.72645,904.6058778,5815.3235,1037.429917
84.47,4071.177613,904.7061361,5815.968018,1037.543747
84.48,4071.6288,904.8064,5816.612571,1037.657582
84.49,4072.080013,904.9066694,5817.257161,1037.771424
84.5,4072.53125,905.0069444,5817.901786,1037.885273
84.51,4072.982513,905.107225,5818.546446,1037.999127
84.52,4073.4338,905.2075111,5819.191143,1038.112988
84.53,4073.885113,905.3078028,5819.835875,1038.226855
84.54,4074.33645,905.4081,5820.480643,1038.340728
84.55,4074.787813,905.5084028,5821.125446,1038.454607
84.56,4075.2392,905.6087111,5821.770286,1038.568493
84.57,4075.690613,905.709025,5822.415161,1038.682385
84.58,4076.14205,905.8093444,5823.060071,1038.796283
84.59,4076.593513,905.9096694,5823.705018,1038.910187
84.6,4077.045,906.01,5824.35,1039.024098
84.61,4077.496513,906.1103361,5824.995018,1039.138015
84.62,4077.94805,906.2106778,5825.640071,1039.251938
84.63,4078.399613,906.311025,5826.285161,1039.365867
84.64,4078.8512,906.4113778,5826.930286,1039.479803
84.65,4079.302813,906.5117361,5827.575446,1039.593745
84.66,4079.75445,906.6121,5828.220643,1039.707693
84.67,4080.206113,906.7124694,5828.865875,1039.821647
84.68,4080.6578,906.8128444,5829.511143,1039.935608
84.69,4081.109513,906.913225,5830.156446,1040.049574
84.7,4081.56125,907.0136111,5830.801786,1040.163547
84.71,4082.013013,907.1140028,5831.447161,1040.277527
84.72,4082.4648,907.2144,5832.092571,1040.391512
84.73,4082.916613,907.3148028,5832.738018,1040.505504
84.74,4083.36845,907.4152111,5833.3835,1040.619502
84.75,4083.820313,907.515625,5834.029018,1040.733506
84.76,4084.2722,907.6160444,5834.674571,1040.847517
84.77,4084.724113,907.7164694,5835.320161,1040.961534
84.78,4085.17605,907.8169,5835.965786,1041.075557
84.79,4085.628013,907.9173361,5836.611446,1041.189586
84.8,4086.08,908.0177778,5837.257143,1041.303621
84.81,4086.532013,908.118225,5837.902875,1041.417663
84.82,4086.98405,908.2186778,5838.548643,1041.531711
84.83,4087.436113,908.3191361,5839.194446,1041.645765
84.84,4087.8882,908.4196,5839.840286,1041.759826
84.85,4088.340313,908.5200694,5840.486161,1041.873893
84.86,4088.79245,908.6205444,5841.132071,1041.987966
84.87,4089.244613,908.721025,5841.778018,1042.102045
84.88,4089.6968,908.8215111,5842.424,1042.21613
84.89,4090.149013,908.9220028,5843.070018,1042.330222
84.9,4090.60125,909.0225,5843.716071,1042.44432
84.91,4091.053513,909.1230028,5844.362161,1042.558424
84.92,4091.5058,909.2235111,5845.008286,1042.672534
84.93,4091.958113,909.324025,5845.654446,1042.786651
84.94,4092.41045,909.4245444,5846.300643,1042.900774
84.95,4092.862813,909.5250694,5846.946875,1043.014903
84.96,4093.3152,909.6256,5847.593143,1043.129039
84.97,4093.767613,909.7261361,5848.239446,1043.24318
84.98,4094.22005,909.8266778,5848.885786,1043.357328
84.99,4094.672513,909.927225,5849.532161,1043.471482
85,4095.125,910.0277778,5850.178571,1043.585643
85.01,4095.577513,910.1283361,5850.825018,1043.699809
85.02,4096.03005,910.2289,5851.4715,1043.813982
85.03,4096.482613,910.3294694,5852.118018,1043.928161
85.04,4096.9352,910.4300444,5852.764571,1044.042346
85.05,4097.387813,910.530625,5853.411161,1044.156538
85.06,4097.84045,910.6312111,5854.057786,1044.270736
85.07,4098.293113,910.7318028,5854.704446,1044.38494
85.08,4098.7458,910.8324,5855.351143,1044.49915
85.09,4099.198513,910.9330028,5855.997875,1044.613367
85.1,4099.65125,911.0336111,5856.644643,1044.72759
85.11,4100.104013,911.134225,5857.291446,1044.841819
85.12,4100.5568,911.2348444,5857.938286,1044.956054
85.13,4101.009613,911.3354694,5858.585161,1045.070295
85.14,4101.46245,911.4361,5859.232071,1045.184543
85.15,4101.915313,911.5367361,5859.879018,1045.298797
85.16,4102.3682,911.6373778,5860.526,1045.413057
